node1,node2,time
12,26,5126
14,31,5126
14,33,5126
16,53,5126
16,71,5126
20,26,5126
21,28,5126
21,31,5126
21,95,5126
24,161,5126
27,238,5126
29,81,5126
31,35,5126
34,120,5126
34,180,5126
35,49,5126
35,114,5126
42,79,5126
48,205,5126
49,72,5126
49,184,5126
55,63,5126
56,164,5126
57,229,5126
62,71,5126
66,117,5126
66,236,5126
69,73,5126
69,229,5126
72,79,5126
73,169,5126
73,171,5126
79,99,5126
79,221,5126
81,88,5126
83,123,5126
98,116,5126
99,119,5126
99,221,5126
116,172,5126
117,160,5126
117,236,5126
119,149,5126
119,235,5126
152,184,5126
160,236,5126
161,220,5126
169,171,5126
176,215,5126
195,223,5126
202,233,5126
204,224,5126
204,235,5126
208,238,5126
210,231,5126
211,224,5126
212,242,5126
224,235,5126
9,194,5127
9,209,5127
14,17,5127
16,37,5127
16,53,5127
20,26,5127
20,27,5127
24,72,5127
26,27,5127
34,54,5127
48,132,5127
48,205,5127
52,120,5127
54,155,5127
55,63,5127
59,208,5127
62,71,5127
66,117,5127
66,236,5127
69,202,5127
69,229,5127
73,169,5127
73,171,5127
79,123,5127
79,133,5127
81,88,5127
81,228,5127
84,176,5127
84,208,5127
88,228,5127
98,115,5127
98,123,5127
98,172,5127
99,116,5127
99,221,5127
100,116,5127
115,172,5127
115,195,5127
117,160,5127
117,182,5127
117,236,5127
119,235,5127
123,198,5127
131,212,5127
132,133,5127
132,205,5127
132,211,5127
133,211,5127
133,224,5127
134,178,5127
137,201,5127
139,242,5127
150,172,5127
150,210,5127
150,231,5127
159,201,5127
164,176,5127
164,215,5127
176,215,5127
194,209,5127
201,215,5127
202,233,5127
204,224,5127
204,235,5127
208,238,5127
9,62,5128
9,194,5128
10,180,5128
14,17,5128
17,24,5128
20,26,5128
21,33,5128
53,194,5128
56,203,5128
63,195,5128
66,117,5128
73,98,5128
73,171,5128
79,83,5128
79,123,5128
83,98,5128
83,123,5128
98,123,5128
119,224,5128
132,133,5128
132,201,5128
133,211,5128
137,201,5128
139,242,5128
150,205,5128
150,221,5128
150,231,5128
159,221,5128
164,215,5128
178,202,5128
178,233,5128
195,201,5128
201,215,5128
202,229,5128
202,233,5128
205,210,5128
205,221,5128
205,231,5128
208,238,5128
1,21,5129
7,220,5129
9,194,5129
10,180,5129
12,49,5129
12,112,5129
16,37,5129
16,71,5129
17,27,5129
27,28,5129
29,72,5129
33,95,5129
35,36,5129
37,53,5129
52,105,5129
52,114,5129
55,155,5129
56,203,5129
63,195,5129
66,117,5129
66,215,5129
69,229,5129
73,83,5129
73,123,5129
73,198,5129
83,123,5129
98,137,5129
98,171,5129
99,115,5129
117,215,5129
117,238,5129
132,133,5129
132,212,5129
158,163,5129
164,215,5129
172,195,5129
176,208,5129
176,238,5129
205,221,5129
212,238,5129
212,242,5129
1,21,5130
9,37,5130
9,62,5130
14,17,5130
16,71,5130
17,27,5130
20,49,5130
24,33,5130
31,33,5130
31,36,5130
34,204,5130
37,53,5130
37,194,5130
48,201,5130
49,52,5130
52,120,5130
52,180,5130
57,132,5130
59,164,5130
62,71,5130
63,172,5130
63,195,5130
63,198,5130
66,137,5130
69,178,5130
73,123,5130
83,123,5130
83,198,5130
91,223,5130
99,236,5130
105,113,5130
105,161,5130
105,204,5130
113,114,5130
113,161,5130
114,161,5130
132,238,5130
149,211,5130
149,212,5130
150,210,5130
150,231,5130
158,163,5130
172,195,5130
178,202,5130
199,220,5130
202,233,5130
210,231,5130
212,238,5130
212,242,5130
224,235,5130
1,21,5131
7,116,5131
7,220,5131
9,194,5131
12,42,5131
12,49,5131
12,120,5131
12,199,5131
14,17,5131
14,72,5131
17,29,5131
21,31,5131
21,95,5131
24,31,5131
24,33,5131
27,28,5131
29,72,5131
31,33,5131
31,35,5131
35,72,5131
35,87,5131
37,194,5131
48,201,5131
48,204,5131
49,112,5131
49,215,5131
52,120,5131
52,199,5131
52,215,5131
56,221,5131
62,71,5131
63,195,5131
66,117,5131
69,229,5131
73,171,5131
83,178,5131
84,172,5131
91,223,5131
99,109,5131
99,113,5131
99,201,5131
114,161,5131
117,132,5131
120,199,5131
120,215,5131
123,198,5131
132,149,5131
132,176,5131
132,211,5131
150,210,5131
150,231,5131
160,182,5131
161,204,5131
201,236,5131
210,231,5131
212,242,5131
1,72,5132
12,26,5132
12,42,5132
12,199,5132
14,27,5132
21,36,5132
21,72,5132
24,33,5132
27,28,5132
29,72,5132
34,116,5132
36,87,5132
48,115,5132
56,176,5132
62,71,5132
63,164,5132
63,195,5132
73,169,5132
81,88,5132
83,137,5132
83,198,5132
84,172,5132
98,115,5132
109,112,5132
112,236,5132
117,132,5132
117,133,5132
117,149,5132
117,164,5132
119,224,5132
119,235,5132
119,238,5132
131,198,5132
132,133,5132
132,149,5132
133,149,5132
133,164,5132
139,242,5132
150,205,5132
150,210,5132
158,163,5132
160,171,5132
160,182,5132
176,224,5132
194,209,5132
202,233,5132
212,242,5132
224,235,5132
1,21,5133
1,29,5133
1,95,5133
9,53,5133
9,62,5133
12,26,5133
12,42,5133
12,120,5133
12,199,5133
16,158,5133
17,27,5133
17,28,5133
20,26,5133
21,29,5133
21,95,5133
28,180,5133
31,33,5133
31,35,5133
31,36,5133
33,163,5133
35,36,5133
36,87,5133
37,71,5133
37,194,5133
42,199,5133
48,55,5133
48,115,5133
48,201,5133
52,120,5133
53,194,5133
55,201,5133
57,223,5133
59,149,5133
63,164,5133
63,176,5133
63,195,5133
72,163,5133
73,198,5133
79,83,5133
81,88,5133
83,123,5133
83,198,5133
84,164,5133
98,109,5133
98,112,5133
99,100,5133
100,116,5133
105,114,5133
105,180,5133
114,120,5133
117,149,5133
117,238,5133
119,235,5133
131,212,5133
131,221,5133
133,149,5133
133,164,5133
137,229,5133
139,171,5133
150,205,5133
150,208,5133
150,210,5133
150,231,5133
155,171,5133
158,163,5133
176,195,5133
194,209,5133
203,235,5133
205,231,5133
208,210,5133
212,221,5133
224,235,5133
1,16,5134
1,21,5134
1,29,5134
1,158,5134
3,12,5134
7,54,5134
7,113,5134
14,17,5134
14,27,5134
16,62,5134
17,27,5134
20,26,5134
21,29,5134
21,72,5134
27,33,5134
27,71,5134
29,72,5134
33,71,5134
37,71,5134
37,194,5134
48,55,5134
48,201,5134
52,120,5134
52,215,5134
56,172,5134
63,164,5134
69,178,5134
69,211,5134
72,163,5134
84,172,5134
91,223,5134
100,116,5134
109,112,5134
113,114,5134
117,132,5134
117,149,5134
119,203,5134
120,215,5134
125,229,5134
131,221,5134
134,178,5134
134,211,5134
137,139,5134
137,155,5134
139,171,5134
150,205,5134
150,208,5134
150,210,5134
150,231,5134
155,171,5134
160,202,5134
176,238,5134
178,211,5134
182,202,5134
195,198,5134
205,208,5134
205,231,5134
208,210,5134
208,231,5134
210,231,5134
212,221,5134
224,235,5134
7,34,5135
7,114,5135
9,62,5135
10,180,5135
10,215,5135
14,17,5135
16,37,5135
16,62,5135
33,71,5135
34,220,5135
36,71,5135
48,55,5135
48,116,5135
53,209,5135
55,115,5135
56,172,5135
73,137,5135
73,155,5135
73,169,5135
73,171,5135
83,123,5135
88,91,5135
91,171,5135
91,223,5135
98,115,5135
100,116,5135
109,112,5135
109,215,5135
113,114,5135
113,204,5135
115,116,5135
117,149,5135
119,131,5135
119,164,5135
119,203,5135
119,238,5135
123,198,5135
131,203,5135
134,178,5135
134,211,5135
139,171,5135
150,210,5135
158,163,5135
164,176,5135
164,195,5135
164,203,5135
176,224,5135
176,238,5135
178,211,5135
204,220,5135
212,221,5135
221,238,5135
238,242,5135
7,204,5136
7,220,5136
9,62,5136
16,37,5136
16,62,5136
20,114,5136
21,72,5136
26,120,5136
26,215,5136
26,220,5136
33,71,5136
34,204,5136
35,62,5136
35,87,5136
37,53,5136
37,194,5136
63,195,5136
73,123,5136
89,150,5136
89,210,5136
105,114,5136
114,220,5136
115,116,5136
119,203,5136
119,238,5136
120,204,5136
120,215,5136
131,203,5136
134,178,5136
158,163,5136
158,194,5136
164,203,5136
178,211,5136
203,221,5136
212,221,5136
212,242,5136
221,242,5136
224,235,5136
7,52,5137
12,36,5137
14,17,5137
17,37,5137
21,72,5137
27,71,5137
28,33,5137
33,42,5137
33,71,5137
34,204,5137
35,87,5137
48,54,5137
48,98,5137
48,201,5137
49,161,5137
49,204,5137
49,220,5137
52,120,5137
53,199,5137
54,161,5137
54,201,5137
55,201,5137
63,119,5137
63,195,5137
66,117,5137
69,229,5137
73,164,5137
81,88,5137
83,123,5137
89,210,5137
98,116,5137
98,236,5137
100,236,5137
105,220,5137
119,208,5137
120,215,5137
123,198,5137
132,133,5137
134,178,5137
150,210,5137
158,163,5137
158,215,5137
176,238,5137
178,211,5137
201,204,5137
212,242,5137
224,235,5137
1,21,5138
1,62,5138
9,33,5138
9,42,5138
9,194,5138
21,37,5138
21,72,5138
28,33,5138
33,42,5138
34,204,5138
37,194,5138
48,201,5138
49,112,5138
49,204,5138
56,63,5138
57,171,5138
63,119,5138
66,117,5138
69,150,5138
69,229,5138
69,231,5138
73,198,5138
81,88,5138
88,228,5138
89,91,5138
99,100,5138
99,116,5138
99,236,5138
105,114,5138
115,158,5138
119,195,5138
119,205,5138
123,171,5138
131,164,5138
131,203,5138
132,149,5138
132,238,5138
134,178,5138
134,211,5138
150,210,5138
163,215,5138
164,203,5138
178,211,5138
210,231,5138
221,224,5138
221,235,5138
224,235,5138
1,29,5139
7,114,5139
9,20,5139
29,72,5139
33,42,5139
34,54,5139
37,72,5139
37,161,5139
49,116,5139
49,194,5139
56,63,5139
57,66,5139
57,238,5139
62,112,5139
66,117,5139
69,229,5139
72,161,5139
73,171,5139
73,198,5139
79,123,5139
81,88,5139
98,99,5139
99,100,5139
99,236,5139
109,112,5139
117,176,5139
119,205,5139
119,221,5139
123,139,5139
123,198,5139
131,164,5139
132,149,5139
150,171,5139
150,210,5139
161,199,5139
164,203,5139
171,210,5139
176,238,5139
178,211,5139
208,221,5139
224,235,5139
7,49,5140
9,16,5140
10,180,5140
12,87,5140
29,161,5140
29,194,5140
37,53,5140
37,72,5140
48,163,5140
48,201,5140
55,113,5140
56,195,5140
57,66,5140
57,155,5140
57,158,5140
57,171,5140
66,155,5140
69,229,5140
72,161,5140
73,198,5140
81,228,5140
98,99,5140
98,137,5140
98,236,5140
99,100,5140
99,137,5140
99,236,5140
105,112,5140
105,114,5140
109,112,5140
115,116,5140
115,137,5140
117,238,5140
123,198,5140
132,149,5140
134,211,5140
163,201,5140
164,203,5140
164,231,5140
172,203,5140
172,231,5140
178,211,5140
203,231,5140
205,221,5140
1,95,5141
7,220,5141
9,62,5141
9,201,5141
10,180,5141
17,201,5141
29,95,5141
29,199,5141
34,120,5141
42,71,5141
48,54,5141
52,120,5141
55,62,5141
56,208,5141
57,66,5141
57,155,5141
57,171,5141
66,155,5141
72,194,5141
83,123,5141
83,198,5141
91,223,5141
105,109,5141
105,112,5141
105,114,5141
109,112,5141
115,116,5141
117,176,5141
119,123,5141
119,233,5141
120,215,5141
123,198,5141
132,149,5141
134,178,5141
134,211,5141
139,238,5141
150,172,5141
150,231,5141
155,158,5141
159,202,5141
164,203,5141
164,224,5141
164,231,5141
176,238,5141
178,211,5141
194,201,5141
202,233,5141
203,235,5141
205,208,5141
9,16,5142
12,87,5142
14,17,5142
17,201,5142
20,26,5142
48,201,5142
52,116,5142
52,120,5142
55,161,5142
56,205,5142
57,66,5142
62,72,5142
66,155,5142
69,117,5142
73,83,5142
73,119,5142
73,171,5142
79,123,5142
83,229,5142
84,119,5142
98,99,5142
98,113,5142
99,236,5142
105,109,5142
105,112,5142
109,112,5142
109,114,5142
116,163,5142
116,204,5142
120,204,5142
120,215,5142
123,139,5142
131,212,5142
132,149,5142
134,211,5142
139,221,5142
150,231,5142
159,202,5142
164,172,5142
171,198,5142
176,203,5142
203,235,5142
10,180,5143
12,87,5143
20,26,5143
36,115,5143
37,53,5143
37,194,5143
53,194,5143
56,228,5143
57,66,5143
57,155,5143
57,158,5143
63,195,5143
69,164,5143
73,83,5143
73,171,5143
73,198,5143
83,198,5143
84,238,5143
88,228,5143
98,236,5143
99,236,5143
100,137,5143
105,109,5143
109,112,5143
116,120,5143
116,215,5143
120,204,5143
120,215,5143
123,172,5143
125,229,5143
132,133,5143
134,211,5143
150,231,5143
155,158,5143
164,235,5143
171,198,5143
172,176,5143
176,229,5143
176,238,5143
178,202,5143
178,211,5143
194,209,5143
203,235,5143
204,215,5143
210,212,5143
223,228,5143
224,235,5143
3,29,5144
10,180,5144
12,87,5144
14,17,5144
17,201,5144
20,24,5144
20,26,5144
24,137,5144
24,180,5144
26,180,5144
29,95,5144
36,115,5144
37,53,5144
37,55,5144
37,161,5144
48,54,5144
49,105,5144
55,161,5144
55,220,5144
57,66,5144
57,158,5144
69,229,5144
79,125,5144
91,221,5144
98,100,5144
99,236,5144
105,109,5144
105,112,5144
109,112,5144
109,114,5144
112,114,5144
119,139,5144
119,221,5144
150,231,5144
155,158,5144
155,171,5144
161,209,5144
164,176,5144
164,203,5144
176,203,5144
194,209,5144
203,235,5144
210,212,5144
210,242,5144
221,223,5144
224,235,5144
3,29,5145
12,87,5145
12,115,5145
14,17,5145
17,201,5145
24,180,5145
35,87,5145
35,98,5145
36,115,5145
37,194,5145
49,105,5145
49,236,5145
52,120,5145
55,220,5145
57,66,5145
63,195,5145
63,205,5145
72,201,5145
81,202,5145
83,229,5145
98,201,5145
105,109,5145
105,112,5145
105,236,5145
112,114,5145
116,120,5145
119,221,5145
132,133,5145
132,149,5145
134,159,5145
134,202,5145
137,180,5145
159,202,5145
161,199,5145
164,235,5145
172,231,5145
176,235,5145
194,209,5145
195,205,5145
195,208,5145
198,229,5145
212,242,5145
224,235,5145
1,95,5146
3,29,5146
14,17,5146
17,72,5146
17,98,5146
17,201,5146
21,72,5146
24,26,5146
24,180,5146
26,137,5146
36,115,5146
37,199,5146
52,120,5146
57,66,5146
63,119,5146
63,195,5146
63,205,5146
63,208,5146
81,228,5146
91,223,5146
99,199,5146
105,109,5146
105,112,5146
105,236,5146
109,112,5146
109,236,5146
112,114,5146
112,236,5146
116,204,5146
117,132,5146
119,221,5146
134,233,5146
137,180,5146
172,231,5146
194,209,5146
198,238,5146
221,223,5146
1,95,5147
3,29,5147
3,72,5147
9,99,5147
10,137,5147
14,17,5147
17,72,5147
20,24,5147
20,137,5147
20,180,5147
24,180,5147
26,137,5147
36,115,5147
48,54,5147
49,236,5147
52,120,5147
57,66,5147
57,73,5147
63,205,5147
66,158,5147
66,198,5147
69,198,5147
69,229,5147
73,171,5147
73,198,5147
79,125,5147
79,139,5147
81,228,5147
98,201,5147
105,109,5147
105,236,5147
109,112,5147
109,236,5147
112,236,5147
116,204,5147
117,132,5147
117,133,5147
117,149,5147
119,221,5147
132,149,5147
133,149,5147
137,180,5147
155,158,5147
158,171,5147
159,202,5147
164,203,5147
164,235,5147
172,231,5147
176,203,5147
176,224,5147
176,235,5147
178,202,5147
178,233,5147
205,208,5147
210,242,5147
224,235,5147
3,29,5148
14,17,5148
20,180,5148
36,115,5148
48,54,5148
48,98,5148
52,116,5148
52,120,5148
52,204,5148
53,194,5148
54,98,5148
56,81,5148
62,113,5148
69,125,5148
73,169,5148
73,171,5148
81,91,5148
81,228,5148
83,84,5148
88,228,5148
98,201,5148
99,100,5148
99,113,5148
100,113,5148
105,109,5148
105,112,5148
105,236,5148
109,112,5148
109,114,5148
109,236,5148
112,114,5148
112,236,5148
116,204,5148
117,149,5148
117,164,5148
117,203,5148
119,221,5148
119,223,5148
132,133,5148
134,231,5148
137,180,5148
149,164,5148
149,203,5148
150,172,5148
150,231,5148
155,158,5148
159,202,5148
159,211,5148
169,171,5148
195,208,5148
202,211,5148
212,242,5148
224,235,5148
3,29,5149
14,17,5149
36,115,5149
53,194,5149
53,199,5149
57,164,5149
57,176,5149
57,203,5149
63,195,5149
63,221,5149
73,171,5149
79,238,5149
81,228,5149
83,84,5149
88,242,5149
98,201,5149
99,100,5149
105,112,5149
105,236,5149
112,114,5149
112,236,5149
116,215,5149
119,221,5149
120,204,5149
132,133,5149
132,149,5149
133,149,5149
134,178,5149
149,164,5149
155,158,5149
169,171,5149
176,203,5149
205,221,5149
210,228,5149
221,223,5149
224,235,5149
1,72,5150
14,17,5150
16,62,5150
16,99,5150
16,113,5150
20,26,5150
20,180,5150
24,26,5150
34,204,5150
53,199,5150
57,117,5150
73,171,5150
79,198,5150
91,223,5150
98,201,5150
99,100,5150
105,109,5150
105,112,5150
105,236,5150
109,236,5150
112,236,5150
116,204,5150
119,221,5150
131,212,5150
134,211,5150
137,180,5150
169,171,5150
171,198,5150
178,211,5150
178,233,5150
202,233,5150
224,235,5150
1,72,5151
10,180,5151
14,17,5151
16,98,5151
16,99,5151
17,48,5151
17,201,5151
24,26,5151
24,180,5151
34,204,5151
35,115,5151
37,194,5151
37,199,5151
48,98,5151
52,116,5151
53,199,5151
54,98,5151
63,195,5151
69,229,5151
79,211,5151
79,242,5151
81,228,5151
89,158,5151
98,201,5151
99,100,5151
99,113,5151
100,113,5151
109,112,5151
109,114,5151
109,236,5151
112,236,5151
115,116,5151
116,215,5151
119,150,5151
119,221,5151
123,150,5151
125,139,5151
131,150,5151
132,133,5151
134,159,5151
137,180,5151
158,231,5151
178,202,5151
194,199,5151
202,233,5151
211,238,5151
211,242,5151
212,231,5151
221,223,5151
224,235,5151
3,29,5152
12,35,5152
12,115,5152
14,17,5152
14,48,5152
16,29,5152
17,48,5152
17,201,5152
20,24,5152
20,26,5152
24,26,5152
26,180,5152
34,204,5152
34,215,5152
35,87,5152
35,115,5152
37,53,5152
37,194,5152
48,54,5152
53,194,5152
53,199,5152
57,117,5152
57,211,5152
69,229,5152
73,198,5152
81,228,5152
99,100,5152
100,113,5152
105,109,5152
105,114,5152
109,114,5152
109,236,5152
115,116,5152
116,215,5152
117,211,5152
119,223,5152
123,150,5152
123,158,5152
131,139,5152
131,150,5152
131,212,5152
131,242,5152
132,133,5152
134,159,5152
134,178,5152
137,180,5152
139,158,5152
150,212,5152
150,242,5152
159,178,5152
212,242,5152
224,235,5152
1,29,5153
1,72,5153
3,29,5153
12,87,5153
14,17,5153
14,48,5153
14,201,5153
16,100,5153
17,48,5153
17,201,5153
20,24,5153
24,180,5153
35,87,5153
35,115,5153
37,53,5153
37,199,5153
53,199,5153
57,63,5153
57,117,5153
63,195,5153
63,211,5153
81,228,5153
84,238,5153
99,113,5153
100,113,5153
105,109,5153
109,236,5153
115,116,5153
116,204,5153
116,215,5153
117,211,5153
119,212,5153
131,212,5153
131,242,5153
132,133,5153
134,159,5153
159,178,5153
159,202,5153
164,171,5153
178,202,5153
205,208,5153
212,242,5153
221,223,5153
3,29,5154
14,17,5154
14,48,5154
14,201,5154
17,54,5154
17,98,5154
17,201,5154
20,26,5154
29,72,5154
29,95,5154
37,53,5154
37,194,5154
37,199,5154
48,98,5154
49,236,5154
52,116,5154
55,161,5154
63,158,5154
63,195,5154
66,117,5154
69,198,5154
98,100,5154
98,201,5154
100,113,5154
105,109,5154
105,112,5154
105,114,5154
105,236,5154
109,112,5154
116,204,5154
116,215,5154
119,212,5154
131,150,5154
131,231,5154
131,242,5154
132,133,5154
150,231,5154
150,242,5154
158,195,5154
159,178,5154
160,182,5154
171,198,5154
172,208,5154
205,223,5154
212,242,5154
7,49,5155
9,62,5155
14,17,5155
14,48,5155
17,201,5155
20,24,5155
20,26,5155
24,180,5155
27,42,5155
29,72,5155
29,95,5155
37,53,5155
37,199,5155
48,54,5155
52,116,5155
53,199,5155
56,63,5155
56,195,5155
57,73,5155
62,100,5155
62,113,5155
63,195,5155
69,164,5155
73,117,5155
73,211,5155
83,235,5155
105,109,5155
105,112,5155
109,112,5155
109,236,5155
116,204,5155
116,215,5155
132,133,5155
134,159,5155
134,178,5155
134,202,5155
150,210,5155
159,202,5155
178,202,5155
178,233,5155
194,199,5155
195,205,5155
202,233,5155
203,238,5155
205,223,5155
224,235,5155
3,29,5156
9,16,5156
10,20,5156
12,115,5156
14,48,5156
20,24,5156
20,26,5156
20,180,5156
24,180,5156
29,37,5156
37,53,5156
42,71,5156
48,54,5156
48,98,5156
49,236,5156
52,116,5156
53,194,5156
53,199,5156
53,209,5156
54,98,5156
56,63,5156
56,195,5156
56,205,5156
57,117,5156
57,198,5156
57,211,5156
63,195,5156
63,205,5156
66,117,5156
66,211,5156
73,117,5156
73,169,5156
73,211,5156
81,228,5156
83,235,5156
84,163,5156
84,203,5156
84,238,5156
88,221,5156
105,112,5156
109,112,5156
112,236,5156
116,204,5156
117,211,5156
119,238,5156
123,158,5156
125,158,5156
131,150,5156
131,210,5156
132,133,5156
134,159,5156
134,178,5156
134,202,5156
159,178,5156
159,202,5156
159,233,5156
163,203,5156
163,238,5156
178,233,5156
194,199,5156
195,205,5156
199,209,5156
202,233,5156
221,223,5156
224,235,5156
3,29,5157
9,16,5157
12,115,5157
14,17,5157
17,201,5157
20,180,5157
35,87,5157
37,209,5157
49,236,5157
52,116,5157
53,199,5157
55,161,5157
56,63,5157
56,195,5157
56,205,5157
57,169,5157
57,211,5157
63,195,5157
63,205,5157
69,155,5157
69,164,5157
73,84,5157
79,123,5157
79,125,5157
81,228,5157
83,208,5157
83,224,5157
84,163,5157
84,198,5157
88,228,5157
99,209,5157
109,112,5157
119,163,5157
119,203,5157
119,238,5157
132,133,5157
139,171,5157
159,178,5157
163,238,5157
176,238,5157
178,233,5157
195,205,5157
199,209,5157
203,238,5157
208,224,5157
208,235,5157
221,223,5157
224,235,5157
1,29,5158
7,49,5158
7,161,5158
9,16,5158
17,201,5158
20,26,5158
21,95,5158
29,95,5158
35,87,5158
53,199,5158
56,205,5158
66,169,5158
66,211,5158
69,164,5158
69,229,5158
73,198,5158
79,125,5158
81,228,5158
83,224,5158
84,123,5158
84,134,5158
84,155,5158
84,158,5158
88,182,5158
99,209,5158
105,109,5158
105,112,5158
105,114,5158
109,112,5158
109,114,5158
117,169,5158
117,211,5158
123,158,5158
132,133,5158
134,159,5158
134,202,5158
139,171,5158
158,198,5158
163,203,5158
172,231,5158
176,205,5158
202,233,5158
203,238,5158
1,21,5159
1,29,5159
7,49,5159
10,180,5159
14,17,5159
21,72,5159
21,95,5159
29,95,5159
35,87,5159
48,201,5159
49,236,5159
54,98,5159
54,201,5159
57,164,5159
62,113,5159
63,163,5159
63,195,5159
63,203,5159
66,211,5159
73,171,5159
79,123,5159
79,139,5159
79,155,5159
79,158,5159
81,228,5159
83,238,5159
84,123,5159
84,125,5159
84,158,5159
88,150,5159
98,201,5159
99,100,5159
99,113,5159
100,113,5159
105,109,5159
105,112,5159
105,114,5159
105,236,5159
109,112,5159
109,114,5159
112,236,5159
117,169,5159
117,211,5159
119,224,5159
119,238,5159
139,158,5159
149,176,5159
163,195,5159
163,203,5159
169,211,5159
176,205,5159
178,233,5159
195,203,5159
202,233,5159
221,223,5159
224,238,5159
235,238,5159
1,21,5160
10,180,5160
14,17,5160
14,98,5160
14,201,5160
27,33,5160
27,42,5160
33,42,5160
35,87,5160
37,53,5160
42,71,5160
48,201,5160
49,161,5160
49,236,5160
54,201,5160
56,203,5160
57,117,5160
57,164,5160
63,163,5160
63,195,5160
63,203,5160
69,229,5160
73,171,5160
73,195,5160
83,208,5160
88,228,5160
98,201,5160
99,100,5160
99,113,5160
105,109,5160
105,112,5160
105,114,5160
105,236,5160
109,112,5160
109,114,5160
109,236,5160
112,114,5160
117,211,5160
119,176,5160
119,205,5160
123,125,5160
123,139,5160
125,224,5160
134,158,5160
134,159,5160
155,159,5160
163,195,5160
163,203,5160
176,205,5160
195,203,5160
221,223,5160
235,238,5160
7,161,5161
7,236,5161
9,100,5161
10,180,5161
14,17,5161
14,98,5161
14,201,5161
16,100,5161
17,98,5161
48,98,5161
48,201,5161
49,236,5161
52,116,5161
52,204,5161
53,199,5161
54,201,5161
56,63,5161
56,195,5161
56,203,5161
57,164,5161
63,163,5161
63,195,5161
63,203,5161
69,229,5161
79,123,5161
81,88,5161
81,228,5161
83,208,5161
88,228,5161
98,201,5161
100,113,5161
105,112,5161
105,114,5161
109,236,5161
112,236,5161
117,164,5161
117,169,5161
119,123,5161
119,176,5161
119,205,5161
134,178,5161
134,202,5161
159,202,5161
163,195,5161
169,198,5161
172,238,5161
176,205,5161
176,235,5161
195,203,5161
205,224,5161
7,49,5162
9,62,5162
10,180,5162
14,17,5162
14,201,5162
21,72,5162
29,95,5162
34,52,5162
37,199,5162
48,201,5162
53,194,5162
54,201,5162
57,164,5162
57,171,5162
69,229,5162
73,117,5162
81,88,5162
81,228,5162
83,235,5162
88,228,5162
98,201,5162
99,113,5162
105,112,5162
105,114,5162
117,169,5162
117,171,5162
117,211,5162
132,149,5162
134,202,5162
159,202,5162
159,233,5162
160,182,5162
164,171,5162
164,198,5162
169,211,5162
171,198,5162
176,238,5162
178,233,5162
202,233,5162
7,49,5163
10,180,5163
14,17,5163
14,98,5163
14,201,5163
16,62,5163
16,100,5163
34,52,5163
37,199,5163
37,209,5163
48,98,5163
54,98,5163
54,201,5163
56,63,5163
56,195,5163
57,164,5163
57,171,5163
57,198,5163
63,163,5163
63,195,5163
66,211,5163
69,229,5163
73,164,5163
73,171,5163
73,198,5163
81,88,5163
81,228,5163
83,235,5163
98,201,5163
99,100,5163
99,113,5163
105,109,5163
105,112,5163
105,114,5163
109,112,5163
134,159,5163
155,158,5163
159,233,5163
161,236,5163
163,195,5163
164,171,5163
176,205,5163
202,233,5163
203,231,5163
221,235,5163
9,16,5164
9,62,5164
10,180,5164
12,115,5164
14,17,5164
16,62,5164
17,98,5164
34,52,5164
37,194,5164
37,199,5164
37,209,5164
49,236,5164
52,204,5164
53,199,5164
54,98,5164
54,201,5164
56,63,5164
56,208,5164
57,73,5164
57,171,5164
57,198,5164
59,224,5164
63,195,5164
66,211,5164
69,229,5164
73,171,5164
81,228,5164
83,208,5164
84,119,5164
84,123,5164
98,201,5164
99,100,5164
99,113,5164
100,113,5164
109,112,5164
109,236,5164
117,164,5164
117,169,5164
117,171,5164
117,211,5164
119,221,5164
131,203,5164
134,178,5164
155,158,5164
164,169,5164
178,233,5164
194,209,5164
195,235,5164
202,233,5164
208,235,5164
1,95,5165
10,180,5165
14,17,5165
14,98,5165
16,62,5165
16,100,5165
21,95,5165
33,42,5165
34,116,5165
37,199,5165
37,209,5165
48,98,5165
48,201,5165
53,199,5165
54,201,5165
56,63,5165
56,83,5165
57,164,5165
59,224,5165
69,229,5165
73,171,5165
83,208,5165
83,235,5165
91,223,5165
98,201,5165
99,100,5165
100,113,5165
105,109,5165
105,236,5165
109,112,5165
109,236,5165
116,204,5165
116,215,5165
123,125,5165
123,212,5165
132,172,5165
132,195,5165
134,178,5165
155,158,5165
155,178,5165
159,233,5165
172,195,5165
194,199,5165
194,209,5165
223,228,5165
12,35,5166
14,98,5166
14,201,5166
16,62,5166
24,180,5166
33,42,5166
34,120,5166
35,36,5166
35,87,5166
37,199,5166
37,209,5166
42,71,5166
48,98,5166
52,120,5166
53,199,5166
54,98,5166
56,63,5166
56,235,5166
59,205,5166
63,119,5166
66,117,5166
69,229,5166
81,228,5166
88,223,5166
88,228,5166
98,201,5166
99,100,5166
99,113,5166
100,113,5166
105,109,5166
105,112,5166
105,236,5166
109,112,5166
109,114,5166
109,236,5166
112,236,5166
116,204,5166
119,221,5166
120,215,5166
132,172,5166
134,159,5166
134,178,5166
134,202,5166
155,158,5166
155,163,5166
158,163,5166
159,178,5166
164,171,5166
171,198,5166
194,209,5166
195,205,5166
223,228,5166
7,236,5167
14,17,5167
14,98,5167
16,62,5167
29,72,5167
33,42,5167
35,87,5167
37,199,5167
52,204,5167
53,199,5167
54,98,5167
56,63,5167
56,83,5167
56,235,5167
